IDParameter,IDMacroKind,IDParameterClass,IDUnit,Name,Position,DefaultValue,SourceReference,InOut,Optional,State,MinValue,MaxValue,IDGlobal
2881,201,9,0,Name,0,Power,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,0.0,0
2882,201,40,0,ClusterName,1,Leakage_HiR,,0,1,0,0.0,0.0,0
2883,201,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
2884,201,2,6,Max,3,0.0001,,0,0,0,-0.5,0.5,0
2885,201,2,6,Min,4,0,,0,0,0,-0.5,0.5,0
2886,201,2,4,MaxVolt,5,5,,0,0,0,-100.0,100.0,0
2887,201,2,6,MaxCurrent,6,0.01,,0,0,0,-0.5,0.5,0
2888,201,3,0,PinPositive,7,0,,0,0,0,-99999999999.0,99999999999.0,0
2889,201,19,0,PinNegative,8,0,SELECT tabPin.IDPin FROM tabSignal INNER JOIN tabPin ON tabSignal.IDSignal = tabPin.IDSignal WHERE (((tabPin.Test) LIKE 'F*') AND ((tabSignal.IDSignalKind)=1)),0,0,0,-99999999999.0,99999999999.0,0
2890,201,3,0,PinGuard,9,0,,0,0,0,-99999999999.0,99999999999.0,0
2891,201,2,31,TestResult,10,-1,,0,1,0,-99999999999.0,99999999999.0,560
2892,201,2,32,MeasureType,11,-1,,0,1,0,-99999999999.0,99999999999.0,557
2893,201,2,9,Recycle,12,-1,,0,1,0,-1.0,1000000.0,558
2894,201,2,5,Time,13,1,,0,1,0,0.0,99999999999.0,0
2895,201,2,5,PreTime,14,1,,0,1,0,0.0,99999999999.0,0
2896,202,52,8,Value,0,0,,0,0,0,0.0,1000000000.0,0
2897,202,5,9,TolPos,1,10,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2898,202,6,9,TolNeg,2,10,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2899,202,7,0,Pin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2900,202,8,0,Pin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,0.0,0.0,0
2901,202,2,31,TestResult,5,-1,,0,1,0,-99999999999.0,99999999999.0,315
2902,202,2,32,MeasureType,6,-1,,0,1,0,-99999999999.0,99999999999.0,310
2903,202,2,9,Recycle,7,-1,,0,1,0,-1.0,1000000.0,320
2904,202,2,5,Time,8,-1,,0,1,0,-1.0,1.0,336
2905,203,9,0,Name,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2906,203,40,0,ClusterName,1,Rele_RoP,,0,1,0,-99999999999.0,99999999999.0,0
2907,203,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
2908,203,7,0,CoilPin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
2909,203,8,0,CoilPin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2910,203,32,0,ContactPin1,5,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2911,203,33,0,ContactPin2,6,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (4))),0,0,0,-99999999999.0,99999999999.0,0
2912,203,2,24,ContactMode,9,0,,0,1,0,-99999999999.0,99999999999.0,0
2913,203,2,3,ContactImpedance,10,-1,,0,1,0,-1.0,99999999999.0,0
2914,203,2,14,PowerCoil,11,-1,,0,1,0,-99999999999.0,99999999999.0,515
2915,203,4,4,CoilVoltage,12,-1,,0,1,0,-1.0,100.0,509
2916,203,2,6,CoilCurrent,13,-1,,0,1,0,-1.0,0.5,507
2917,203,2,5,CoilTime,14,-1,,0,1,0,-1.0,1.0,508
2918,203,2,4,ContactVoltage,15,-1,,0,1,0,-1.0,100.0,513
2919,203,2,6,ContactCurrent,16,-1,,0,1,0,-1.0,0.5,510
2920,203,2,5,ContactTime,17,-1,,0,1,0,-1.0,1.0,512
2921,203,2,31,TestResult,18,-1,,0,1,0,-99999999999.0,99999999999.0,517
2922,203,2,32,MeasureType,19,-1,,0,1,0,-99999999999.0,99999999999.0,514
2923,203,2,9,Recycle,20,-1,,0,1,0,-1.0,1000000.0,516
2924,203,16,1,CapPar,21,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
2925,203,53,0,SensContPin1,7,0,,0,1,0,-99999999999.0,99999999999.0,0
2926,203,54,0,SensContPin2,8,0,,0,1,0,-99999999999.0,99999999999.0,0
2927,204,9,0,Name,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
2928,204,40,0,ClusterName,1,Rele_DP,,0,1,0,-99999999999.0,99999999999.0,0
2929,204,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
2930,204,7,0,CoilPin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
2931,204,8,0,CoilPin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2932,204,32,0,ContactPin1,5,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2933,204,33,0,ContactPin2,6,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (4))),0,0,0,-99999999999.0,99999999999.0,0
2934,204,53,0,SensContPin1,7,0,,0,1,0,-99999999999.0,99999999999.0,0
2935,204,54,0,SensContPin2,8,0,,0,1,0,-99999999999.0,99999999999.0,0
2936,204,2,24,ContactMode,9,0,,0,1,0,-99999999999.0,99999999999.0,0
2937,204,2,3,ContactImpedance,10,-1,,0,1,0,-1.0,99999999999.0,0
2938,204,2,14,PowerCoil,11,-1,,0,1,0,-99999999999.0,99999999999.0,515
2939,204,4,4,CoilVoltage,12,-1,,0,1,0,-1.0,100.0,509
2940,204,2,6,CoilCurrent,13,-1,,0,1,0,-1.0,0.5,507
2941,204,2,5,CoilTime,14,-1,,0,1,0,-1.0,1.0,508
2942,204,2,4,ContactVoltage,15,-1,,0,1,0,-1.0,100.0,513
2943,204,2,6,ContactCurrent,16,-1,,0,1,0,-1.0,0.5,510
2944,204,2,5,ContactTime,17,-1,,0,1,0,-1.0,1.0,512
2945,204,2,31,TestResult,18,-1,,0,1,0,-99999999999.0,99999999999.0,517
2946,204,2,32,MeasureType,19,-1,,0,1,0,-99999999999.0,99999999999.0,514
2947,204,2,9,Recycle,20,-1,,0,1,0,-1.0,1000000.0,516
2948,204,16,1,CapPar,21,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
2949,205,7,0,Angle1,0,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2950,205,8,0,Angle2,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
2951,205,32,0,Angle3,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2952,205,33,0,Angle4,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (4))),0,0,0,-99999999999.0,99999999999.0,0
2953,205,5,38,AngleTol,4,0.5,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-10.0,10.0,0
2954,205,2,8,Width,5,0.63,,0,0,0,0.0,1.0,0
2955,205,5,9,WidthTol,6,1,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2956,205,2,8,Height,7,0.41,,0,0,0,0.0,1.0,0
2957,205,5,9,HeightTol,8,1,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2958,205,2,8,MaxDistance,9,0.02,,0,1,0,0.0,0.1,0
2959,205,2,8,MinThickness,10,0.0002,,0,1,0,0.0001,0.0009,0
2960,206,4,8,Thickness,0,0.000490,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0003,0.0007,0
2961,206,2,8,TolP,1,8e-005,,0,0,0,0.0,0.001,0
2962,206,2,8,TolN,2,8e-005,,0,0,0,0.0,0.001,0
2963,206,7,0,Position,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2964,206,2,8,Reference,4,0,,0,0,0,-999999999999.0,999999999999.0,0
2965,206,1,0,Info,5,,,0,1,0,0.0,0.0,0
2966,207,2,9,PWn,0,0,,0,0,0,0.0,16.0,0
2967,207,2,70,Set,1,0,,0,1,0,-99999999999.0,99999999999.0,0
2968,207,2,4,Volt,2,0,,0,1,0,0.0,200.0,0
2969,207,2,6,Current,3,0,,0,1,0,0.0,100.0,0
2970,207,2,9,Delay,4,0,,0,1,0,0.0,10.0,0
2971,207,2,70,Sense,5,0,,0,1,0,-99999999999.0,99999999999.0,0
2972,207,2,96,Type,6,0,,0,1,0,-99999999999.0,99999999999.0,0
2973,208,1,0,NVL_Command,0,,,0,0,0,0.0,0.0,0
2974,209,1,0,NVL_Command,0,,,0,0,0,0.0,0.0,0
2975,210,1,0,NVL_Command,0,,,0,0,0,0.0,0.0,0
2976,212,2,3,Value,0,-1,,0,0,0,-1.0,1000000000000.0,652
2977,212,7,0,Pin1,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,0.0,0.0,0
2978,212,8,0,Pin2,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,0.0,0.0,0
2979,213,4,4,OutVolt,1,3.3,,0,0,0,-100.0,100.0,0
2980,213,5,9,TolPos,2,10,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2981,213,6,9,TolNeg,3,10,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2982,213,7,0,InPin,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2983,213,32,0,RefPin,6,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2984,213,8,0,OutPin,5,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
2985,213,2,31,TestResult,7,-1,,0,1,0,-99999999999.0,99999999999.0,555
2986,213,2,32,MeasureType,8,-1,,0,1,0,-99999999999.0,99999999999.0,552
2987,213,2,9,Recycle,9,-1,,0,1,0,-1.0,1000000.0,554
2988,213,2,5,Time,10,-1,,0,1,0,-1.0,1.0,556
2989,213,2,6,InCurrent,11,-1,,0,1,0,-1.0,0.5,639
2990,213,49,4,InVolt,0,-1,SELECT tabComponent.Value2 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-100.0,100.0,0
2991,214,2,3,Value,0,-1,,0,0,0,-1.0,1000000000000.0,649
2992,214,7,0,Pin1,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,0.0,0.0,0
2993,214,8,0,Pin2,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,0.0,0.0,0
2994,214,2,5,Time,3,0,,0,0,0,-1.0,60.0,647
2995,218,4,3,Value,0,0,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100000000.0,0
2996,218,5,9,TolPos,1,-1,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,640
2997,218,6,9,TolNeg,2,100,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,640
2998,218,7,0,Pin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2999,218,8,0,Pin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3000,218,22,0,SensePin1,5,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3001,218,23,0,SensePin2,6,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
3002,218,2,3,TolPosAbs,7,-1,,0,1,0,-1.0,10.0,642
3003,218,2,3,TolNegAbs,8,-1,,0,1,0,-1.0,10.0,642
3004,218,2,72,Wire,9,-1,,0,1,0,-99999999999.0,99999999999.0,0
3005,218,2,9,Quality,10,-1,,0,1,0,-1.0,100.0,646
3006,218,2,33,MeasureMode,11,-1,,0,1,0,-99999999999.0,99999999999.0,313
3007,218,2,31,TestResult,12,-1,,0,1,0,-99999999999.0,99999999999.0,315
3008,218,2,32,MeasureType,13,-1,,0,1,0,-99999999999.0,99999999999.0,644
3009,218,2,9,Recycle,14,-1,,0,1,0,-1.0,1000000.0,643
3010,218,2,5,Time,15,-1,,0,1,0,-1.0,1.0,641
3011,218,2,6,Current,16,-1,,0,1,0,-1.0,0.5,645
3012,218,2,3,BoardOffset,17,0,,0,1,0,-100000000.0,100000000.0,0
3013,219,1,0,NVL_Command,0,,,0,0,0,0.0,0.0,0
3014,220,3,0,BottomLeft,0,0,,0,0,0,0.0,0.0,0
3015,220,3,0,TopRight,1,0,,0,0,0,0.0,0.0,0
3016,220,2,8,ImageOverlapX,2,0,,0,0,0,0.0,5.0,0
3017,220,2,8,ImageOverlapY,3,0,,0,0,0,0.0,5.0,0
3018,220,1,0,ImageFolder,4,,,0,0,0,0.0,0.0,0
3019,220,1,0,ExecutablePath,5,,,0,0,0,0.0,0.0,0
3020,221,2,42,Technology,0,0,,0,1,0,-1.0,5.0,0
3021,221,7,0,Emitter,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
3022,221,8,0,Base,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3023,221,32,0,Collector,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3024,221,12,0,GuardBase,4,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3025,221,13,0,GuardCollector,5,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3026,221,2,31,TestResult,16,-1,,0,1,0,-99999999999.0,99999999999.0,319
3027,221,2,32,MeasureType,17,-1,,0,1,0,-99999999999.0,99999999999.0,355
3028,221,2,9,Recycle,15,-1,,0,1,0,-1.0,1000000.0,324
3029,221,2,5,CollChargeTimeout,6,-1,,0,1,0,-1.0,1.0,636
3030,221,2,5,TurnOnTimeout,7,-1,,0,1,0,-1.0,1.0,635
3031,221,2,4,BaseVoltage,8,-1,,0,1,0,-1.0,10.0,634
3032,221,2,6,BaseCurrent,9,-1,,0,1,0,-1.0,0.5,633
3033,221,2,4,CollectorVoltage,10,-1,,0,1,0,-1.0,10.0,632
3034,221,2,6,CollectorCurrent,11,-1,,0,1,0,-1.0,0.5,628
3035,221,2,43,TestMode,12,-1,,0,0,0,0.0,0.0,353
3036,221,2,4,ValueOn,13,-1,,0,1,0,-1.0,10.0,630
3037,221,2,4,ValueOff,14,-1,,0,1,0,-1.0,10.0,629
3038,222,7,0,CoilPinP,0,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3039,222,8,0,CoilPinN,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3040,222,32,0,ContactPinP,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3041,222,33,0,ContactPinN,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (4))),0,0,0,-99999999999.0,99999999999.0,0
3042,222,2,14,TestMode,7,-1,,0,1,0,-99999999999.0,99999999999.0,631
3043,222,2,3,ContactImpedance,9,-1,,0,1,0,-1.0,1000000000.0,627
3044,222,4,4,CoilVoltage,10,-1,,0,1,0,-1.0,100.0,509
3045,222,2,6,CoilCurrent,11,-1,,0,1,0,-1.0,0.5,626
3046,222,2,4,ContactVoltage,12,-1,,0,1,0,-1.0,10.0,625
3047,222,2,5,CoilChargeTimeout,13,-1,,0,1,0,-1.0,1.0,624
3048,222,2,31,TestResult,18,-1,,0,1,0,-99999999999.0,99999999999.0,517
3049,222,2,32,MeasureType,19,-1,,0,1,0,-99999999999.0,99999999999.0,514
3050,222,2,9,Recycle,20,-1,,0,1,0,-1.0,1000000.0,516
3051,222,53,0,SenseContPinP,4,0,,0,1,0,-999999999.0,999999999.0,0
3052,222,54,0,SenseContPinN,5,0,,0,1,0,-999999999.0,999999999.0,0
3053,222,2,5,RelaySwitchingTime,14,-1,,0,1,0,-1.0,1.0,623
3054,222,2,5,ResMeasTime,15,-1,,0,1,0,-1.0,1.0,622
3055,222,2,1,ContactCPar,16,0,,0,1,0,0.0,1.0,0
3056,222,2,0,ResMeasureQuality,17,-1,,0,1,0,-1.0,100.0,621
3057,223,7,0,Emitter,0,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
3058,223,8,0,Base,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3059,223,32,0,Collector,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3060,223,12,0,GuardBase,3,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3061,223,13,0,GuardCollector,4,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3062,223,2,5,CollChargeTimeout,5,-1,,0,1,0,-1.0,1.0,636
3063,223,2,5,TurnOnTimeout,6,-1,,0,1,0,-1.0,1.0,635
3064,223,2,4,BaseVoltage,7,-1,,0,1,0,-1.0,10.0,634
3065,223,2,6,BaseCurrent,8,-1,,0,1,0,-1.0,0.5,633
3066,223,2,4,CollectorVoltage,9,-1,,0,1,0,-1.0,10.0,632
3067,223,2,6,CollectorCurrent,10,-1,,0,1,0,-1.0,0.5,628
3068,223,2,43,TestMode,11,-1,,0,0,0,0.0,0.0,353
3069,223,2,4,ValueOn,12,-1,,0,1,0,-1.0,10.0,630
3070,223,2,4,ValueOff,13,-1,,0,1,0,-1.0,10.0,629
3071,223,2,9,Recycle,14,-1,,0,1,0,-1.0,1000000.0,324
3072,223,2,31,TestResult,15,-1,,0,1,0,-99999999999.0,99999999999.0,319
3073,223,2,32,MeasureType,16,-1,,0,1,0,-99999999999.0,99999999999.0,355
3074,224,7,0,Emitter,0,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
3075,224,8,0,Base,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3076,224,32,0,Collector,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3077,224,12,0,GuardBase,3,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3078,224,13,0,GuardCollector,4,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3079,224,2,5,CollChargeTimeout,5,-1,,0,1,0,-1.0,1.0,636
3080,224,2,5,TurnOnTimeout,6,-1,,0,1,0,-1.0,1.0,635
3081,224,2,4,BaseVoltage,7,-1,,0,1,0,-1.0,10.0,634
3082,224,2,6,BaseCurrent,8,-1,,0,1,0,-1.0,0.5,633
3083,224,2,4,CollectorVoltage,9,-1,,0,1,0,-1.0,10.0,632
3084,224,2,6,CollectorCurrent,10,-1,,0,1,0,-1.0,0.5,628
3085,224,2,43,TestMode,11,-1,,0,0,0,0.0,0.0,353
3086,224,2,4,ValueOn,12,-1,,0,1,0,-1.0,10.0,630
3087,224,2,4,ValueOff,13,-1,,0,1,0,-1.0,10.0,629
3088,224,2,9,Recycle,14,-1,,0,1,0,-1.0,1000000.0,324
3089,224,2,31,TestResult,15,-1,,0,1,0,-99999999999.0,99999999999.0,319
3090,224,2,32,MeasureType,16,-1,,0,1,0,-99999999999.0,99999999999.0,355
3091,225,7,0,Emitter,0,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
3092,225,8,0,Base,1,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
3093,225,32,0,Collector,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
3094,225,12,0,GuardBase,3,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
3095,225,13,0,GuardCollector,4,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
3096,225,2,5,CollChargeTimeout,5,-1,,0,1,0,-1.0,1.0,636
3097,225,2,5,TurnOnTimeout,6,-1,,0,1,0,-1.0,1.0,635
3098,225,2,4,BaseVoltage,7,-1,,0,1,0,-1.0,10.0,634
3099,225,2,6,BaseCurrent,8,-1,,0,1,0,-1.0,0.5,633
3100,225,2,4,CollectorVoltage,9,-1,,0,1,0,-1.0,10.0,632
3101,225,2,6,CollectorCurrent,10,-1,,0,1,0,-1.0,0.5,628
3102,225,2,43,TestMode,11,-1,,0,0,0,0.0,0.0,353
3103,225,2,4,ValueOn,12,-1,,0,1,0,-1.0,10.0,630
3104,225,2,4,ValueOff,13,-1,,0,1,0,-1.0,10.0,629
3105,225,2,9,Recycle,14,-1,,0,1,0,-1.0,1000000.0,324
3106,225,2,31,TestResult,15,-1,,0,1,0,-99999999999.0,99999999999.0,319
3107,225,2,32,MeasureType,16,-1,,0,1,0,-99999999999.0,99999999999.0,355
